,individual_wikidata_id,individual_name,score,productive_year,birthyear,country_name,region_name,period
4655,Q3138460,Wang Zhenyi,13,1797.0,1768.0,China,Chinese world,1750
4656,Q45501943,Qu Bingyun,9,1802.0,1767.0,China,Chinese world,1750
4657,Q715748,Li Shanlan,20,1846.0,1811.0,China,Chinese world,1800
4658,Q10396903,Pwantingqua,4,1826.0,1791.0,China,Chinese world,1750
4659,Q334095,Du Mu,35,838.0,803.0,China,Chinese world,800
4660,Q3492957,Huang Huai,11,1402.0,1367.0,China,Chinese world,1350
4661,Q10869241,Qiu Jun,17,1456.0,1421.0,China,Chinese world,1400
4662,Q11172703,Xianyu Shu,5,1281.0,1246.0,China,Chinese world,1200
4663,Q62575481,Su Ma,17,1656.0,1621.0,China,Chinese world,1600
4664,Q11109004,Zha Sheng,2,1685.0,1650.0,China,Chinese world,1650
4665,Q378277,Ferdinand Verbiest,48,1658.0,1623.0,China,Chinese world,1600
4666,Q15920149,Qian Tan,16,1629.0,1594.0,China,Chinese world,1550
4667,Q704352,Wang Jinghong,4,1385.0,1350.0,China,Chinese world,1350
4668,Q10567292,Li Minbiao,4,1550.0,1515.0,China,Chinese world,1500
4669,Q3359237,Lam Qua,18,1836.0,1801.0,China,Chinese world,1800
4670,Q15920445,Qian Lin,6,1797.0,1762.0,China,Chinese world,1750
4671,Q32086,Huang Quan,17,938.0,903.0,China,Chinese world,900
4672,Q16077487,Wang Yingkui,2,1757.0,1732.0,China,Chinese world,1700
4673,Q45704154,He Peiyu,4,1850.0,1815.0,China,Chinese world,1800
4674,Q711808,Yang Shen,25,1523.0,1488.0,China,Chinese world,1450
4675,Q11178830,Li Jian,4,1783.0,1748.0,China,Chinese world,1700
4676,Q45702703,Zhang Cining,1,1778.0,1743.0,China,Chinese world,1700
4677,Q1562454,Wang Gui,4,606.0,571.0,China,Chinese world,550
4678,Q11039834,You Zhen,4,1682.0,1647.0,China,Chinese world,1600
4679,Q45413934,Song Wu,4,1295.0,1260.0,China,Chinese world,1250
4680,Q1548242,Ye Changchi,15,1884.0,1849.0,China,Chinese world,1800
4681,Q45696981,Gu Ying,2,1469.0,1434.0,China,Chinese world,1400
4682,Q11980612,Kilian Stumpf,22,1690.0,1655.0,China,Chinese world,1650
4683,Q1018002,Cen Wenben,13,630.0,595.0,China,Chinese world,550
4684,Q1260120,Dromton Gyelwa Jungne,13,1043.0,1008.0,China,Chinese world,1000
4685,Q11093823,Zhu Cunli,5,1479.0,1444.0,China,Chinese world,1400
4686,Q1175924,Meng Jiao,25,786.0,751.0,China,Chinese world,750
4687,Q15928567,Jiang Chao,10,1659.0,1624.0,China,Chinese world,1600
4688,Q10865996,Shi  Yizhong,2,816.0,781.0,China,Chinese world,750
4689,Q45447826,Gu Kezhen,3,1697.0,1662.0,China,Chinese world,1650
4690,Q15926002,Ma Guohan,11,1829.0,1794.0,China,Chinese world,1750
4691,Q45693529,Hang Cheng,3,1732.0,1697.0,China,Chinese world,1650
4692,Q371868,Du Guangting,24,885.0,850.0,China,Chinese world,850
4693,Q11085257,Shi Qiongfang,9,1850.0,1815.0,China,Chinese world,1800
4694,Q28409186,Zhang Yuniang,7,1277.0,1250.0,China,Chinese world,1250
4695,Q985731,Xu Jingzong,15,627.0,592.0,China,Chinese world,550
4696,Q3575402,Zhao Zuo,19,1605.0,1570.0,China,Chinese world,1550
4697,Q736647,Fang Xuanling,30,613.0,578.0,China,Chinese world,550
4698,Q11068784,Zhang Yanchang,11,1773.0,1738.0,China,Chinese world,1700
4699,Q1156713,He Yan,19,230.0,195.0,China,Chinese world,150
4700,Q13710031,Qi Junzao,17,1828.0,1793.0,China,Chinese world,1750
4701,Q11650280,Qian Song,7,1842.0,1807.0,China,Chinese world,1800
4702,Q10567160,Huang Shi,5,1844.0,1809.0,China,Chinese world,1800
4703,Q16903272,Feng Ban,7,1637.0,1602.0,China,Chinese world,1600
4704,Q12159927,Tao Zongyi,19,1364.0,1329.0,China,Chinese world,1300
4705,Q197962,Zhou Dunyi,48,1052.0,1017.0,China,Chinese world,1000
4706,Q28418819,Cheng Bingzhao,3,1872.0,1837.0,China,Chinese world,1800
4707,Q575900,Wen Tianxiang,28,1271.0,1236.0,China,Chinese world,1200
4708,Q697553,Ye Shi,20,1185.0,1150.0,China,Chinese world,1150
4709,Q5091225,Cheng Jinfang,10,1753.0,1718.0,China,Chinese world,1700
4710,Q11172664,Bao Guixing,14,1799.0,1764.0,China,Chinese world,1750
4711,Q716338,Wang Yuanqi,36,1677.0,1642.0,China,Chinese world,1600
4712,Q45495312,Li Cangyong,2,1236.0,1201.0,China,Chinese world,1200
4713,Q4570160,Elijah Coleman Bridgman,29,1836.0,1801.0,China,Chinese world,1800
4714,Q10865007,Wan Shouqi,3,1638.0,1603.0,China,Chinese world,1600
4715,Q10330886,Zhu Duan,6,1485.0,1450.0,China,Chinese world,1450
4716,Q712007,Zheng Xie,47,1728.0,1693.0,China,Chinese world,1650
4717,Q13631098,Calvin Wilson Mateer,18,1871.0,1836.0,China,Chinese world,1800
4718,Q45708234,Duan Sengnu,3,1390.0,1355.0,China,Chinese world,1350
4719,Q45579190,Dou Qiong,3,1461.0,1426.0,China,Chinese world,1400
4720,Q11180132,Qi Dayong,4,1739.0,1704.0,China,Chinese world,1700
4721,Q699266,Zheng Qiao,25,1139.0,1104.0,China,Chinese world,1100
4722,Q11039709,You Tong,18,1653.0,1618.0,China,Chinese world,1600
4723,Q11093738,Zhu Shan,6,1375.0,1340.0,China,Chinese world,1300
4724,Q6149510,Jan Mikołaj Smogulecki,19,1645.0,1610.0,China,Chinese world,1600
4725,Q45579199,Lu Deyi,3,1855.0,1820.0,China,Chinese world,1800
4726,Q6539220,Li Yannian,1,-114.0,-149.0,China,Chinese world,-150
4727,Q1282657,Zuo Si,11,285.0,250.0,China,Chinese world,250
4728,Q704075,Mao Qiling,25,1658.0,1623.0,China,Chinese world,1600
4729,Q45708930,Qian Jideng,6,1629.0,1594.0,China,Chinese world,1550
4730,Q45692333,Su Shizhang,4,1727.0,1692.0,China,Chinese world,1650
4731,Q381822,Fan Zhongyan,26,1024.0,989.0,China,Chinese world,950
4732,Q15919171,Chen Houyao,5,1683.0,1648.0,China,Chinese world,1600
4733,Q4499696,Li Zai,8,1385.0,1350.0,China,Chinese world,1350
4734,Q45686103,Dong  Yunhe,2,1819.0,1784.0,China,Chinese world,1750
4735,Q11120908,Fan Zengxiang,4,1881.0,1846.0,China,Chinese world,1800
4736,Q45675439,Kang Jingde,2,1260.0,1225.0,China,Chinese world,1200
4737,Q4501976,Anguo Hu,13,1109.0,1074.0,China,Chinese world,1050
4738,Q45657605,Huang Shuzhen,2,1655.0,1620.0,China,Chinese world,1600
4739,Q1329823,Yun Shouping,49,1668.0,1633.0,China,Chinese world,1600
4740,Q1367171,Xu Xiake,32,1622.0,1587.0,China,Chinese world,1550
4741,Q45620293,Xu Fang,4,1334.0,1299.0,China,Chinese world,1250
4742,Q45638230,Suo Ruizhi,2,1831.0,1809.0,China,Chinese world,1800
4743,Q45473118,Zhang Xuelu,4,1661.0,1628.0,China,Chinese world,1600
4744,Q2536277,Shen Fu,30,1798.0,1763.0,China,Chinese world,1750
4745,Q45414486,Wu Jingkui,4,1327.0,1292.0,China,Chinese world,1250
4746,Q45708592,Wang E,2,1657.0,1646.0,China,Chinese world,1600
4747,Q10921064,Zhou Bangyan,20,1091.0,1056.0,China,Chinese world,1050
4748,Q110176516,Tao Qi,2,1849.0,1814.0,China,Chinese world,1800
4749,Q11094415,Zhu Jian,5,1804.0,1769.0,China,Chinese world,1750
4750,Q11138435,Shen Guifen,5,1853.0,1818.0,China,Chinese world,1800
4751,Q5484029,Francisco Varo,17,1662.0,1627.0,China,Chinese world,1600
4752,Q45688950,Liao Xuesong,3,1697.0,1662.0,China,Chinese world,1650
4753,Q6128042,Xu Song,21,1816.0,1781.0,China,Chinese world,1750
4754,Q32019,Luo Ping,44,1768.0,1733.0,China,Chinese world,1700
4755,Q5310070,Du Qiong,17,1431.0,1396.0,China,Chinese world,1350
4756,Q703117,Empress Shen Wuhua,3,536.0,501.0,China,Chinese world,500
4757,Q4141654,Shen Shichong,6,1540.0,1505.0,China,Chinese world,1500
4758,Q834889,Li Kan,28,1280.0,1245.0,China,Chinese world,1200
4759,Q706779,Mei Yaochen,23,1037.0,1002.0,China,Chinese world,1000
4760,Q11068326,Zhang Yuesong,3,1808.0,1773.0,China,Chinese world,1750
4761,Q61859938,Jin Junming,6,1637.0,1602.0,China,Chinese world,1600
4762,Q3515041,Tang Dai,1,1835.0,1800.0,China,Chinese world,1800
4763,Q10918593,Wu Zhizhen,17,1675.0,1640.0,China,Chinese world,1600
4764,Q10977452,Mo Ruzhong,11,1543.0,1508.0,China,Chinese world,1500
4765,Q3089320,Ji Cheng,27,1617.0,1582.0,China,Chinese world,1550
4766,Q704735,Wu Zhen,39,1315.0,1280.0,China,Chinese world,1250
4767,Q79203,Dharmarakṣa,21,268.0,233.0,China,Chinese world,200
4768,Q45527862,Wu Yun,3,1460.0,1425.0,China,Chinese world,1400
4769,Q7488357,Shang Ting,7,1244.0,1209.0,China,Chinese world,1200
4770,Q7267604,Qian Du,16,1798.0,1763.0,China,Chinese world,1750
4771,Q45687532,Zhang Ju,2,1315.0,1280.0,China,Chinese world,1250
4772,Q101077303,Hermann Budler,1,1881.0,1846.0,China,Chinese world,1800
4773,Q11068759,Zhang Yan,4,1283.0,1248.0,China,Chinese world,1200
4774,Q45525018,Li Changyi,2,1663.0,1628.0,China,Chinese world,1600
4775,Q834579,Kong Shangren,35,1683.0,1648.0,China,Chinese world,1600
4776,Q45691593,Chen Shuxiu,3,1727.0,1692.0,China,Chinese world,1650
4777,Q6127545,Wang Shizhen,30,1561.0,1526.0,China,Chinese world,1500
4778,Q11126264,Bi Yuan,24,1765.0,1730.0,China,Chinese world,1700
4779,Q11095891,Li Tianjing,3,1614.0,1579.0,China,Chinese world,1550
4780,Q28777,Guan Hanqing,45,1245.0,1210.0,China,Chinese world,1200
4781,Q270130,Guan Daosheng,18,1297.0,1262.0,China,Chinese world,1250
4782,Q2501012,Joseph-Anne-Marie de Moyriac de Mailla,21,1704.0,1669.0,China,Chinese world,1650
4783,Q45665099,Xie Cuixia,2,1811.0,1776.0,China,Chinese world,1750
4784,Q45488494,Cao Xishu,4,1727.0,1692.0,China,Chinese world,1650
4785,Q45472008,Li  Tiao,2,1661.0,1628.0,China,Chinese world,1600
4786,Q10564222,Zhong Sicheng,8,1314.0,1279.0,China,Chinese world,1250
4787,Q45491173,Guo Binghui,2,1839.0,1822.0,China,Chinese world,1800
4788,Q45493386,Wang Yuyin,3,1624.0,1589.0,China,Chinese world,1550
4789,Q16077446,Wang Shu,17,1703.0,1668.0,China,Chinese world,1650
4790,Q2655284,Toqto'a,28,1349.0,1314.0,China,Chinese world,1300
4791,Q10886251,He Jingming,19,1518.0,1483.0,China,Chinese world,1450
4792,Q2095609,Ping Que,4,1872.0,1837.0,China,Chinese world,1800
4793,Q45554144,Shen Huahuan,3,1657.0,1622.0,China,Chinese world,1600
4794,Q986653,Ma Zhou,5,636.0,601.0,China,Chinese world,600
4795,Q334090,Sun Bin,28,-365.0,-400.0,China,Chinese world,-400
4796,Q110175708,Gao Cengyun,2,1669.0,1634.0,China,Chinese world,1600
4797,Q15936320,Qian Rucheng,4,1757.0,1722.0,China,Chinese world,1700
4798,Q95152042,Jan Xaver Walter,3,1743.0,1708.0,China,Chinese world,1700
4799,Q15922438,Zu Yong,6,734.0,699.0,China,Chinese world,650
4800,Q1564673,Zhang Jianfeng,3,780.0,745.0,China,Chinese world,700
4801,Q11138123,Shen Yixiu,6,1625.0,1590.0,China,Chinese world,1550
4802,Q10900562,Liu Tiren,5,1652.0,1617.0,China,Chinese world,1600
4803,Q11658287,Chen Haozi,11,1647.0,1612.0,China,Chinese world,1600
4804,Q45461647,Tang Yunzhen,3,1878.0,1843.0,China,Chinese world,1800
4805,Q1275360,Zeng Gong,29,1054.0,1019.0,China,Chinese world,1000
4806,Q563564,Mahmud al-Kashgari,18,1064.0,1029.0,China,Chinese world,1000
4807,Q1360244,Xia Gui,25,1224.0,1195.0,China,Chinese world,1150
4808,Q740373,Fan Ye,24,433.0,398.0,China,Chinese world,350
4809,Q11293998,Yixing Hao,20,1792.0,1757.0,China,Chinese world,1750
4810,Q16076032,Feng Jiwu,3,1789.0,1754.0,China,Chinese world,1750
4811,Q11118628,Yang Yisun,13,1848.0,1813.0,China,Chinese world,1800
4812,Q28148311,Hu Yizan,1,1866.0,1831.0,China,Chinese world,1800
4813,Q1657543,Ignatius Sichelbart,28,1743.0,1708.0,China,Chinese world,1700
4814,Q16077062,Qian Yan,5,972.0,937.0,China,Chinese world,900
4815,Q4272132,Lü Zuqian,27,1172.0,1137.0,China,Chinese world,1100
4816,Q632765,Wuzhun Shifan,8,1213.0,1178.0,China,Chinese world,1150
4817,Q706890,Xu Jiyu,20,1830.0,1795.0,China,Chinese world,1750
4818,Q3200407,Kun Can,23,1647.0,1612.0,China,Chinese world,1600
4819,Q45702002,Luo Qilan,4,1791.0,1756.0,China,Chinese world,1750
4820,Q7361552,Yunli,12,1732.0,1697.0,China,Chinese world,1650
4821,Q3386443,Pierre Nicolas d'Incarville,14,1741.0,1706.0,China,Chinese world,1700
4822,Q197649,Zheng Xuan,24,162.0,127.0,China,Chinese world,100
4823,Q3575977,Zong Bing,9,410.0,375.0,China,Chinese world,350
4824,Q45494242,Zeng Lu,4,1353.0,1318.0,China,Chinese world,1300
4825,Q371966,Feng Menglong,69,1609.0,1574.0,China,Chinese world,1550
4826,Q10922985,Tang Ying,15,1717.0,1682.0,China,Chinese world,1650
4827,Q11143681,Fa Ruozhen,25,1648.0,1613.0,China,Chinese world,1600
4828,Q11096474,Li Biheng,3,1701.0,1666.0,China,Chinese world,1650
4829,Q11094767,Zhu Chengyong,8,1493.0,1458.0,China,Chinese world,1450
4830,Q43137156,Wang Shihong,3,1693.0,1658.0,China,Chinese world,1650
4831,Q45455535,Xu Shuxiu,3,1661.0,1628.0,China,Chinese world,1600
4832,Q110176583,Wang Fang,3,1834.0,1799.0,China,Chinese world,1750
4833,Q10788251,Liu Xu,14,923.0,888.0,China,Chinese world,850
4834,Q10944224,Kong Chuanduo,10,1708.0,1673.0,China,Chinese world,1650
4835,Q11643050,Shao Yichen,17,1845.0,1810.0,China,Chinese world,1800
4836,Q43137203,Tang Shishu,5,1866.0,1831.0,China,Chinese world,1800
4837,Q18225790,Wang Rui,3,469.0,434.0,China,Chinese world,400
4838,Q11100109,Zhongna Yang,4,1684.0,1649.0,China,Chinese world,1600
4839,Q3274593,Wang Fan,3,263.0,228.0,China,Chinese world,200
4840,Q3237573,Li Sheng,2,1385.0,1350.0,China,Chinese world,1350
4841,Q10918962,Wu Shu,4,1645.0,1610.0,China,Chinese world,1600
4842,Q6540023,Liang Youyu,10,1556.0,1521.0,China,Chinese world,1500
4843,Q2585778,Lu Zhi,29,1531.0,1496.0,China,Chinese world,1450
4844,Q11091244,Cao He,4,1672.0,1637.0,China,Chinese world,1600
4845,Q15941140,Chen Yi,18,1504.0,1469.0,China,Chinese world,1450
4846,Q15932139,Jiang Tingfu,3,1885.0,1850.0,China,Chinese world,1850
4847,Q25712553,Cao Zhenxiu,10,1797.0,1762.0,China,Chinese world,1750
4848,Q10566148,Gu Yewang,21,554.0,519.0,China,Chinese world,500
4849,Q16239631,Hu Zhiyu,2,1262.0,1227.0,China,Chinese world,1200
4850,Q709241,Hong Liangji,24,1781.0,1746.0,China,Chinese world,1700
4851,Q11069019,Zhang Ruocheng,3,1757.0,1722.0,China,Chinese world,1700
4852,Q559754,Robert Morrison,38,1817.0,1782.0,China,Chinese world,1750
4853,Q11043371,Tu Renshou,4,1867.0,1832.0,China,Chinese world,1800
4854,Q1195906,Gu Yanwu,36,1648.0,1613.0,China,Chinese world,1600
4855,Q11884,Ferdinand Augustin Hallerstein,21,1738.0,1703.0,China,Chinese world,1700
4856,Q19853653,Yunduan,4,1704.0,1671.0,China,Chinese world,1650
4857,Q110176589,Wang Xuehao,2,1789.0,1754.0,China,Chinese world,1750
4858,Q403757,Gan De,7,-400.0,-400.0,China,Chinese world,-400
4859,Q10924410,Yan Yan,4,1610.0,1575.0,China,Chinese world,1550
4860,Q30944518,Hu Qiheng,4,1706.0,1671.0,China,Chinese world,1650
4861,Q320150,atisha,36,1017.0,982.0,China,Chinese world,950
4862,Q3028266,Ren Bonian,43,1875.0,1840.0,China,Chinese world,1800
4863,Q45685002,Zhong Weize,3,1856.0,1821.0,China,Chinese world,1800
4864,Q19361378,Lai Afong,21,1874.0,1839.0,China,Chinese world,1800
4865,Q28416926,He Shuangqing,3,1735.0,1715.0,China,Chinese world,1700
4866,Q45690722,Zou  Huizhen,2,1856.0,1821.0,China,Chinese world,1800
4867,Q1204208,"Yikuang, Prince Qing",9,1873.0,1838.0,China,Chinese world,1800
4868,Q11067656,Zhang Yuzhao,19,1858.0,1823.0,China,Chinese world,1800
4869,Q16138226,Bei Qiong,8,1349.0,1314.0,China,Chinese world,1300
4870,Q45689757,Li Guomei,3,1681.0,1646.0,China,Chinese world,1600
4871,Q22093647,Pan Simu,2,1791.0,1756.0,China,Chinese world,1750
4872,Q45621135,Yeshi Liwan,2,1871.0,1836.0,China,Chinese world,1800
4873,Q45438643,Ling Zhiyuan,2,1852.0,1831.0,China,Chinese world,1800
4874,Q45439671,Wang Jizao,3,1831.0,1796.0,China,Chinese world,1750
4875,Q3287196,Mao Yi,4,1185.0,1150.0,China,Chinese world,1150
4876,Q5091211,Cheng Enze,13,1820.0,1785.0,China,Chinese world,1750
4877,Q979653,Paramartha,21,534.0,499.0,China,Chinese world,450
4878,Q8070453,Zhang Zongcang,16,1721.0,1686.0,China,Chinese world,1650
4879,Q45488558,Cao Xikun,3,1727.0,1692.0,China,Chinese world,1650
4880,Q8249439,Gu Hengbo,6,1654.0,1619.0,China,Chinese world,1600
4881,Q11105457,Lin Botong,4,1810.0,1775.0,China,Chinese world,1750
4882,Q702609,Wang Duo,30,1627.0,1592.0,China,Chinese world,1550
4883,Q45459926,Xiao Hengzhen,3,1860.0,1825.0,China,Chinese world,1800
4884,Q110176635,Yao Yuanzhi,4,1808.0,1773.0,China,Chinese world,1750
4885,Q11110231,Chai Shaobing,14,1651.0,1616.0,China,Chinese world,1600
4886,Q11611790,Wei Hu,18,1668.0,1633.0,China,Chinese world,1600
4887,Q16077249,Yuanchun Tan,14,1621.0,1586.0,China,Chinese world,1550
4888,Q10920313,Zhou Shouchang,7,1849.0,1814.0,China,Chinese world,1800
4889,Q1448101,Franz Ludwig Stadlin,6,1693.0,1658.0,China,Chinese world,1650
4890,Q862764,Hu Zong,2,218.0,183.0,China,Chinese world,150
4891,Q7411746,Huang Jingren,21,1783.0,1749.0,China,Chinese world,1700
4892,Q12147676,Erdeni,7,1627.0,1592.0,China,Chinese world,1550
4893,Q10889491,Chu Dawen,9,1700.0,1665.0,China,Chinese world,1650
4894,Q1066825,Xi Zheng,2,278.0,250.0,China,Chinese world,250
4895,Q17030818,Xiang Mingda,5,1824.0,1789.0,China,Chinese world,1750
4896,Q6653701,Liu Rushi,20,1653.0,1618.0,China,Chinese world,1600
4897,Q45407693,Lin Jingxi,5,1277.0,1242.0,China,Chinese world,1200
4898,Q5208978,Dai Biaoyuan,15,1279.0,1244.0,China,Chinese world,1200
4899,Q431510,Song Yu,11,-262.0,-297.0,China,Chinese world,-300
4900,Q45653129,Shen Qian,4,1655.0,1620.0,China,Chinese world,1600
4901,Q715400,Wu Changshuo,45,1879.0,1844.0,China,Chinese world,1800
4902,Q712125,Yin Mo,2,136.0,101.0,China,Chinese world,100
4903,Q11068290,Zhang Hong,9,1612.0,1577.0,China,Chinese world,1550
4904,Q45520965,Hong Huitang,2,1852.0,1817.0,China,Chinese world,1800
4905,Q16240012,Yang Jin,11,1679.0,1644.0,China,Chinese world,1600
4906,Q15934970,Wang Wei,6,1357.0,1322.0,China,Chinese world,1300
4907,Q11098211,Li Kai,5,1721.0,1686.0,China,Chinese world,1650
4908,Q2856647,Fu Sheng,3,-232.0,-267.0,China,Chinese world,-300
4909,Q45496935,Deng Yu,4,1878.0,1843.0,China,Chinese world,1800
4910,Q45694178,Dai Lanying,2,1801.0,1766.0,China,Chinese world,1750
4911,Q45451355,Ren Chengen,3,1765.0,1730.0,China,Chinese world,1700
4912,Q10920879,Zhou Yong,8,1511.0,1476.0,China,Chinese world,1450
4913,Q11089447,Yan Shu,20,1026.0,991.0,China,Chinese world,950
4914,Q45696612,Hu Yuan,2,1808.0,1785.0,China,Chinese world,1750
4915,Q15920128,Zhuang Kai,2,1702.0,1667.0,China,Chinese world,1650
4916,Q712109,Gao Qi,29,1371.0,1336.0,China,Chinese world,1300
4917,Q724293,Sengzhao,19,414.0,384.0,China,Chinese world,350
4918,Q5433784,Fang Hui,16,1262.0,1227.0,China,Chinese world,1200
4919,Q10919650,Wu Ju,3,1180.0,1145.0,China,Chinese world,1100
4920,Q13553235,Zhan Ruoshui,18,1501.0,1466.0,China,Chinese world,1450
4921,Q45700034,Gu Ci,2,1789.0,1754.0,China,Chinese world,1750
4922,Q45440923,Su Mu,3,1831.0,1796.0,China,Chinese world,1750
4923,Q7967402,Wang Daiyu,12,1635.0,1600.0,China,Chinese world,1600
4924,Q45704513,Yan Ruizhu,3,1801.0,1766.0,China,Chinese world,1750
4925,Q306673,Wen Zhengming,61,1505.0,1470.0,China,Chinese world,1450
4926,Q45679319,Zheng Yunduan,3,1356.0,1327.0,China,Chinese world,1300
4927,Q10918951,Wu Rongguang,21,1808.0,1773.0,China,Chinese world,1750
4928,Q1290765,Guo Ziyi,17,732.0,697.0,China,Chinese world,650
4929,Q11573162,Yuan Wang,16,1683.0,1648.0,China,Chinese world,1600
4930,Q890613,Dong Yuan,29,962.0,934.0,China,Chinese world,900
4931,Q203782,Li Shangyin,48,848.0,813.0,China,Chinese world,800
4932,Q838073,Joseph Edkins,30,1858.0,1823.0,China,Chinese world,1800
4933,Q16077275,Wang Zhideng,5,1570.0,1535.0,China,Chinese world,1500
4934,Q16075853,Dong Bangda,17,1734.0,1699.0,China,Chinese world,1650
4935,Q15902634,Jiang Yi,9,1666.0,1631.0,China,Chinese world,1600
4936,Q948270,Lu Yu,24,768.0,733.0,China,Chinese world,700
4937,Q45692729,Fang Fangpei,4,1763.0,1728.0,China,Chinese world,1700
4938,Q45466539,Tan Yinlian,3,1801.0,1766.0,China,Chinese world,1750
4939,Q28190295,Weng Luo,6,1825.0,1790.0,China,Chinese world,1750
4940,Q731030,Ni Zan,46,1336.0,1301.0,China,Chinese world,1300
4941,Q7333,Zheng He,44,1406.0,1371.0,China,Chinese world,1350
4942,Q16259886,Xiong Bolong,12,1652.0,1617.0,China,Chinese world,1600
4943,Q45705488,Zhong Yiluan,2,1806.0,1779.0,China,Chinese world,1750
4944,Q8666,Toghon Temür,13,1355.0,1320.0,China,Chinese world,1300
4945,Q2949846,Wang Chen,4,266.0,250.0,China,Chinese world,250
4946,Q45696668,Xu Yanzhen,4,1758.0,1723.0,China,Chinese world,1700
4947,Q15900172,Zheng Yongxi,11,1823.0,1788.0,Taiwan,Chinese world,1750
4948,Q3831549,Liang Chenyu,11,1554.0,1519.0,China,Chinese world,1500
4949,Q14507971,Bernhard Diestel,6,1658.0,1623.0,China,Chinese world,1600
4950,Q366120,Lü Buwei,32,-255.0,-290.0,China,Chinese world,-300
4951,Q11118543,Yang Chun,4,1710.0,1675.0,China,Chinese world,1650
4952,Q16077461,Wang Bingen,5,1880.0,1845.0,China,Chinese world,1800
4953,Q6939957,Musa Sayrami,7,1871.0,1836.0,China,Chinese world,1800
4954,Q11608601,Wangchang Luo,2,1570.0,1535.0,China,Chinese world,1500
4955,Q45519501,Li Yuzhao,2,1652.0,1617.0,China,Chinese world,1600
4956,Q8045165,Xu Zhongxing,7,1552.0,1517.0,China,Chinese world,1500
4957,Q15725501,Dong Gao,26,1775.0,1740.0,China,Chinese world,1700
4958,Q16260561,Wang Qisun,4,1790.0,1755.0,China,Chinese world,1750
4959,Q45639242,Xiong Zhuo,3,1498.0,1463.0,China,Chinese world,1450
4960,Q7638672,Sun Zhu,21,1746.0,1711.0,China,Chinese world,1700
4961,Q10300427,Wen Peng,17,1533.0,1498.0,China,Chinese world,1450
4962,Q10924361,Kejun Yan,18,1797.0,1762.0,China,Chinese world,1750
4963,Q11643930,Zheng Zhen,20,1841.0,1806.0,China,Chinese world,1800
4964,Q10799766,Trung Ngạn Nguyễn,6,1324.0,1289.0,China,Chinese world,1250
4965,Q10918773,Wu Kuan,17,1470.0,1435.0,China,Chinese world,1400
4966,Q30944625,Xu Ziling,2,1847.0,1812.0,China,Chinese world,1800
4967,Q11136934,Wang Ji,5,1661.0,1626.0,China,Chinese world,1600
4968,Q464470,Li Qingzhao,63,1119.0,1084.0,China,Chinese world,1050
4969,Q45693322,Cheng Mengmei,3,1831.0,1796.0,China,Chinese world,1750
4970,Q45450358,Qian Feizhong,3,1844.0,1809.0,China,Chinese world,1800
4971,Q65800138,Yin Shi,2,1436.0,1401.0,China,Chinese world,1400
4972,Q721874,Séraphin Couvreur,22,1870.0,1835.0,China,Chinese world,1800
4973,Q11064127,Yu Yi,3,340.0,305.0,China,Chinese world,300
4974,Q45669968,Li Bi,1,1485.0,1450.0,China,Chinese world,1450
4975,Q2344113,Katarina Vilioni,1,1342.0,1350.0,China,Chinese world,1350
4976,Q45412996,Zhang Shu,3,1327.0,1292.0,China,Chinese world,1250
4977,Q65799373,Li Shi,3,1701.0,1666.0,China,Chinese world,1650
4978,Q702525,Huang Gongwang,42,1304.0,1269.0,China,Chinese world,1250
4979,Q11572877,Wang Kaiyun,20,1868.0,1833.0,China,Chinese world,1800
4980,Q11108893,Weiren Zha,9,1730.0,1695.0,China,Chinese world,1650
4981,Q4587779,Yang Guangxian,13,1632.0,1597.0,China,Chinese world,1550
4982,Q7967747,Wang Yun,15,1784.0,1749.0,China,Chinese world,1700
4983,Q45689672,Zhu Rouze,5,1697.0,1662.0,China,Chinese world,1650
4984,Q45701566,Shuai Hanjie,4,1790.0,1755.0,China,Chinese world,1750
4985,Q2559287,Guan Tong,7,885.0,850.0,China,Chinese world,850
4986,Q845669,Xu Heng,19,1244.0,1209.0,China,Chinese world,1200
